iso3	iso2	gadm1	gbif_name	type	area_sqkm	decimal_longitude	decimal_latitude	source_locality_name	source_reference	source
NGA	NG	NGA.30_1	Osun	ADM1	9224.517654981471	4.5	7.5	Osun State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.31_1	Oyo	ADM1	27507.74972634226	4	8	Oyo State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.32_1	Plateau	ADM1	27570.5778254615	9.75	9.16667	Plateau State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.33_1	Rivers	ADM1	8437.096219342255	6.82766	4.74974	Rivers State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.34_1	Sokoto	ADM1	31392.299499531753	5.25	13.08333	Sokoto State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.35_1	Taraba	ADM1	60455.64028287795	10.5	8	Taraba State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.36_1	Yobe	ADM1	45947.75493168257	11.5	12	Yobe State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.37_1	Zamfara	ADM1	34367.26946475755	6.25	12.16667	Zamfara State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.3_1	Akwa Ibom	ADM1	6654.156357672182	7.83333	5	Akwa Ibom State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.4_1	Anambra	ADM1	4706.969174620256	7	6.33333	Anambra State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.5_1	Bauchi	ADM1	49035.82360509311	10	10.5	Bauchi State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.6_1	Bayelsa	ADM1	9884.416010376188	6.08333	4.75	Bayelsa State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.7_1	Benue	ADM1	31470.759247087743	8.75	7.33333	Benue State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.8_1	Borno	ADM1	71048.09665732717	13	11.5	Borno State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.9_1	Cross River	ADM1	21009.36955913829	8.5	5.75	Cross River State	https://www.geonames.org/	GeoNames
NIC	NI	NIC.10_1	Lago Nicaragua	ADM1	2472.5802391621437	-85.75	11.3	Departamento de Rivas	https://www.geonames.org/	GeoNames
NIC	NI	NIC.10_1	Lago Nicaragua	ADM1	2472.5802391621437	-85.91667	11.83333	Departamento de Granada	https://www.geonames.org/	GeoNames
NIC	NI	NIC.11_1	León	ADM1	5328.208354890328	-86.58333	12.58333	Departamento de LeÃ³n	https://www.geonames.org/	GeoNames
NIC	NI	NIC.12_1	Madriz	ADM1	1603.3643551506789	-86.41667	13.5	Departamento de Madriz	https://www.geonames.org/	GeoNames
NIC	NI	NIC.13_1	Managua	ADM1	4231.878933050122	-86.16667	12	Departamento de Masaya	https://www.geonames.org/	GeoNames
NIC	NI	NIC.13_1	Managua	ADM1	4231.878933050122	-86.41667	12	Departamento de Managua	https://www.geonames.org/	GeoNames
NIC	NI	NIC.15_1	Matagalpa	ADM1	8607.087562616598	-85.66667	12.91667	Departamento de Matagalpa	https://www.geonames.org/	GeoNames
NIC	NI	NIC.16_1	Nueva Segovia	ADM1	3321.5565049416714	-86.16667	13.7	Departamento de Nueva Segovia	https://www.geonames.org/	GeoNames
NIC	NI	NIC.17_1	Río San Juan	ADM1	9685.383850986776	-84.58333	11.33333	Departamento de RÃ­o San Juan	https://www.geonames.org/	GeoNames
NIC	NI	NIC.1_1	Atlántico Norte	ADM1	32411.78916210731	-84.25	14	Costa Caribe Norte	https://www.geonames.org/	GeoNames
NIC	NI	NIC.2_1	Atlántico Sur	ADM1	25688.564400683863	-84.14978	11.84585	Costa Caribe Sur	https://www.geonames.org/	GeoNames
NIC	NI	NIC.3_1	Boaco	ADM1	4305.816800208277	-85.5	12.5	Departamento de Boaco	https://www.geonames.org/	GeoNames
NIC	NI	NIC.4_1	Carazo	ADM1	1225.35723531228	-86.25	11.75	Departamento de Carazo	https://www.geonames.org/	GeoNames
NIC	NI	NIC.5_1	Chinandega	ADM1	4799.352534979898	-87.08333	12.83333	Departamento de Chinandega	https://www.geonames.org/	GeoNames
NIC	NI	NIC.6_1	Chontales	ADM1	7383.303618931484	-85.16667	12.08333	Departamento de Chontales	https://www.geonames.org/	GeoNames
NIC	NI	NIC.7_1	Estelí	ADM1	2359.0554271834258	-86.33333	13.16667	Departamento de EstelÃ­	https://www.geonames.org/	GeoNames
NIC	NI	NIC.9_1	Jinotega	ADM1	9454.05360978967	-85.58333	13.75	Departamento de Jinotega	https://www.geonames.org/	GeoNames
NLD	NL	NLD.10_1	Overijssel	ADM1	3344.5246585244267	6.5	52.41667	Provincie Overijssel	https://www.geonames.org/	GeoNames
NLD	NL	NLD.12_1	Zeeland	ADM1		3.75	51.41667	Provincie Zeeland	https://www.geonames.org/	GeoNames
NLD	NL	NLD.14_1	Zuid-Holland	ADM1	3195.001641988941	4.66667	52	Provincie Zuid-Holland	https://www.geonames.org/	GeoNames
NLD	NL	NLD.1_1	Drenthe	ADM1	2637.01918085442	6.58333	52.83333	Provincie Drenthe	https://www.geonames.org/	GeoNames
NLD	NL	NLD.2_1	Flevoland	ADM1		5.66667	52.53333	Provincie Flevoland	https://www.geonames.org/	GeoNames
NLD	NL	NLD.3_1	Fryslân	ADM1	3925.3633133585854	5.83333	53.16667	Provincie Friesland	https://www.geonames.org/	GeoNames
NLD	NL	NLD.4_1	Gelderland	ADM1	5133.686487272251	5.25	52	Provincie Utrecht	https://www.geonames.org/	GeoNames
NLD	NL	NLD.4_1	Gelderland	ADM1	5133.686487272251	5.83333	52	Provincie Gelderland	https://www.geonames.org/	GeoNames
NLD	NL	NLD.5_1	Groningen	ADM1	2396.1097570120805	6.75	53.25	Provincie Groningen	https://www.geonames.org/	GeoNames
NLD	NL	NLD.7_1	Limburg	ADM1	2094.6657250878975	6	51.25	Provincie Limburg	https://www.geonames.org/	GeoNames
NLD	NL	NLD.8_1	Noord-Brabant	ADM1	5201.144048168232	5	51.66667	Provincie Noord-Brabant	https://www.geonames.org/	GeoNames
NLD	NL	NLD.9_1	Noord-Holland	ADM1	3486.0144890302945	4.91667	52.58333	Provincie Noord-Holland	https://www.geonames.org/	GeoNames
NOR	NO	NOR.10_1	Nordland	ADM1	37313.34121728063	14.76254	66.914	Nordland Fylke	https://www.geonames.org/	GeoNames
NOR	NO	NOR.11_1	Oppland	ADM1	24914.13317988872	10.4272	61.43367	Innlandet	https://www.geonames.org/	GeoNames
NOR	NO	NOR.12_1	Oslo	ADM1	783.0592188212853	10.7336	59.9119	Oslo County	https://www.geonames.org/	GeoNames
NOR	NO	NOR.13_1	Rogaland	ADM1	9181.259218100637	6.20442	59.09608	Rogaland Fylke	https://www.geonames.org/	GeoNames
NOR	NO	NOR.16_1	Telemark	ADM1	15204.78675570798	8.72285	59.49381	Vestfold og Telemark	https://www.geonames.org/	GeoNames
NOR	NO	NOR.18_1	Vest-Agder	ADM1	7505.097713611473	7.62322	58.69829	Agder	https://www.geonames.org/	GeoNames
NOR	NO	NOR.4_1	Buskerud	ADM1	15168.895531477418	9.89478	60.08051	Viken	https://www.geonames.org/	GeoNames
NOR	NO	NOR.5_1	Finnmark	ADM1	48439.22355968197	23.71225	69.72429	Troms og Finnmark	https://www.geonames.org/	GeoNames
NOR	NO	NOR.7_1	Hordaland	ADM1	14789.948310581623	6.43261	60.93024	Vestland	https://www.geonames.org/	GeoNames
NOR	NO	NOR.8_1	Møre og Romsdal	ADM1	14615.292933572526	7.1506	62.7345	MÃ¸re og Romsdal fylke	https://www.geonames.org/	GeoNames
NOR	NO	NOR.9_1	Nord-Trøndelag	ADM1	21821.78737556568	11.58001	64.02475	TrÃ¸ndelag	https://www.geonames.org/	GeoNames
NPL	NP	NPL.1_1	Central	ADM1	9045.114439328148	85.61	26.94242	Province 2	https://www.geonames.org/	GeoNames
NPL	NP	NPL.1_1	Central	ADM1	9045.114439328148	85.39536	27.65249	Bagmati Province	https://www.geonames.org/	GeoNames
NPL	NP	NPL.2_1	East	ADM1	9493.258794191486	87.180179999999993	27.23006	Province 1	https://www.geonames.org/	GeoNames
NPL	NP	NPL.3_1	Far-Western	ADM1	7207.208653100402	80.92063	29.32055	Sudurpashchim Pradesh	https://www.geonames.org/	GeoNames
NPL	NP	NPL.4_1	Mid-Western	ADM1	10854.86776322742	82.524	28.09952	Lumbini Province	https://www.geonames.org/	GeoNames
NPL	NP	NPL.4_1	Mid-Western	ADM1	10854.86776322742	82.4769	29.29913	Karnali Province	https://www.geonames.org/	GeoNames
NPL	NP	NPL.5_1	West	ADM1	7789.715314357277	84.03806	28.38431	Gandaki Pradesh	https://www.geonames.org/	GeoNames
NRU	NR	NRU.10_1	Ijuw	ADM1	1.0868196689319611	166.91599	-0.54724	Yaren	https://www.geonames.org/	GeoNames
NRU	NR	NRU.10_1	Ijuw	ADM1	1.0868196689319611	166.91632	-0.52187	Denigomodu District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.10_1	Ijuw	ADM1	1.0868196689319611	166.92086	-0.53532	Buada District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.10_1	Ijuw	ADM1	1.0868196689319611	166.91421	-0.54158	Boe District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.10_1	Ijuw	ADM1	1.0868196689319611	166.90994	-0.53422	Aiwo District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.14_1	Yaren	ADM1	3.4808704614279717	166.9223	-0.51725	Nibok District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.1_1	Aiwo	ADM1		166.95032	-0.53459	Anibare District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.3_1	Anetan	ADM1	4.618889710189931	166.93788	-0.55242	Meneng District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.6_1	Boe	ADM1	1.412783391483108	166.9258	-0.51399	Uaboe District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.6_1	Boe	ADM1	1.412783391483108	166.95798	-0.52141	Ijuw District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.6_1	Boe	ADM1	1.412783391483108	166.93453	-0.5033	Ewa District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.6_1	Boe	ADM1	1.412783391483108	166.92969	-0.50754	Baiti District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.6_1	Boe	ADM1	1.412783391483108	166.94348	-0.5035	Anetan District	https://www.geonames.org/	GeoNames
NRU	NR	NRU.6_1	Boe	ADM1	1.412783391483108	166.9524	-0.50742	Anabar District	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.11_1	Northland	ADM1	12263.390836340886	174	-35.5	Northland	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.12_1	Otago	ADM1	32919.69243677697	169.53501	-45.26392	Otago	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.14_1	Southland	ADM1	30454.844276076932	168	-45.66667	Southland	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.15_1	Taranaki	ADM1	8012.154388560792	174.66667	-39.16667	Taranaki	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.16_1	Tasman	ADM1	9645.046921359655	173.05	-41.2	Tasman	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.17_1	Waikato	ADM1	23965.645849303535	175.33333	-37.5	Waikato	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.18_1	Wellington	ADM1	7875.879401924472	174.76667	-41.28333	Wellington	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.19_1	West Coast	ADM1	22401.29926313991	171.22081	-42.45658	West Coast	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.1_1	Auckland	ADM1	4701.280648886454	174.78333	-36.85	Auckland	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.2_1	Bay of Plenty	ADM1	13570.4268736624	176.91284	-38.1648	Bay of Plenty	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.3_1	Canterbury	ADM1	45860.72836338626	171.5	-43.5	Canterbury	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.4_1	Chatham Islands	ADM1	817.4034101675685	-176.5	-44	Chatham Islands	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.5_1	Gisborne	ADM1	7985.812228895378	178	-38.65	Gisborne	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.6_1	Hawke's Bay	ADM1	13694.175587804137	176.5	-39.66667	Hawke's Bay	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.7_1	Manawatu-Wanganui	ADM1	22363.721884165723	175.01667	-39.95	Manawatu-Wanganui	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.8_1	Marlborough	ADM1	10782.472419547015	173.5	-41.66667	Marlborough	https://www.geonames.org/	GeoNames
NZL	NZ	NZL.9_1	Nelson	ADM1		173.28401	-41.27089	Nelson	https://www.geonames.org/	GeoNames
OMN	OM	OMN.10_1	Musandam	ADM1	1677.5248747304788	56.3	26.03333	Musandam	https://www.geonames.org/	GeoNames
OMN	OM	OMN.11_1	Muscat	ADM1	4620.556152613184	58.40366	23.5835	Muá¸©ÄfazÌ§at MasqaÅ£	https://www.geonames.org/	GeoNames
OMN	OM	OMN.1_1	Ad Dakhliyah	ADM1	31478.579178999895	57.33333	22.5	Muá¸©ÄfazÌ§at ad DÄkhilÄ«yah	https://www.geonames.org/	GeoNames
OMN	OM	OMN.2_1	Al Batinah North	ADM1	7823.352332432199	56.75	24	Al Batinah North Governorate	https://www.geonames.org/	GeoNames
OMN	OM	OMN.3_1	Al Batinah South	ADM1	4307.783038832115	57.7	23.45	Al Batinah South Governorate	https://www.geonames.org/	GeoNames
OMN	OM	OMN.4_1	Al Buraymi	ADM1	5652.351634140041	56.11667	24.21667	Muá¸©ÄfazÌ§at al BuraymÄ«	https://www.geonames.org/	GeoNames
OMN	OM	OMN.5_1	Al Dhahira	ADM1	28935.848615869287	55.95	22.9	AzÌ§ ZÌ§Ähirah	https://www.geonames.org/	GeoNames
OMN	OM	OMN.6_1	Al Wusta	ADM1	65007.92069707918	56.61667	20.16667	Muá¸©ÄfazÌ§at al WusÅ£Ã¡	https://www.geonames.org/	GeoNames
OMN	OM	OMN.7_1	Ash Sharqiyah North	ADM1	15982.984336612804	58.43333	22.1	Ash Sharqiyah North Governorate	https://www.geonames.org/	GeoNames
OMN	OM	OMN.8_1	Ash Sharqiyah South	ADM1	17436.672298349895	59.1	21.65	Ash Sharqiyah South	https://www.geonames.org/	GeoNames
OMN	OM	OMN.9_1	Dhofar	ADM1	128289.89576595913	54.18333	18.48333	Dhofar Governorate	https://www.geonames.org/	GeoNames
PAN	PA	PAN.10_1	Ngöbe Buglé	ADM1	6133.106701423724	-81.73081	8.48621	NgÃ¶be-BuglÃ©	https://www.geonames.org/	GeoNames
PAN	PA	PAN.11_1	Panamá Oeste	ADM1	5099.825659954528	-79.9	8.8	PanamÃ¡ Oeste	https://www.geonames.org/	GeoNames
PAN	PA	PAN.12_1	Panamá	ADM1	2544.257882901152	-78.25	9.25	Guna Yala	https://www.geonames.org/	GeoNames
PAN	PA	PAN.12_1	Panamá	ADM1	2544.257882901152	-78.9	9.08333	Provincia de PanamÃ¡	https://www.geonames.org/	GeoNames
PAN	PA	PAN.13_1	Veraguas	ADM1	11104.544602184482	-81.13333	8.25	Provincia de Veraguas	https://www.geonames.org/	GeoNames
PAN	PA	PAN.1_1	Bocas del Toro	ADM1	4678.84861239436	-82.46667	9.2	Provincia de Bocas del Toro	https://www.geonames.org/	GeoNames
PAN	PA	PAN.2_1	Chiriquí	ADM1	6693.294335865639	-82.41667	8.5	Provincia de ChiriquÃ­	https://www.geonames.org/	GeoNames
PAN	PA	PAN.3_1	Coclé	ADM1	4868.401168878479	-80.41667	8.56667	Provincia de CoclÃ©	https://www.geonames.org/	GeoNames
PAN	PA	PAN.4_1	Colón	ADM1		-80	9.16667	Provincia de ColÃ³n	https://www.geonames.org/	GeoNames
PAN	PA	PAN.5_1	Darién	ADM1	11616.47613731541	-77.88333	8.08333	Provincia del DariÃ©n	https://www.geonames.org/	GeoNames
PAN	PA	PAN.6_1	Emberá	ADM1	4014.266388629332	-77.52502	8.15236	EmberÃ¡-Wounaan	https://www.geonames.org/	GeoNames
PAN	PA	PAN.7_1	Herrera	ADM1	2367.954437557764	-80.75	7.83333	Provincia de Herrera	https://www.geonames.org/	GeoNames
PAN	PA	PAN.9_1	Los Santos	ADM1	3724.174566214442	-80.33333	7.58333	Provincia de Los Santos	https://www.geonames.org/	GeoNames
PER	PE	PER.10_1	Huánuco	ADM1	36451.52005890192	-76	-9.5	RegiÃ³n de HuÃ¡nuco	https://www.geonames.org/	GeoNames
PER	PE	PER.11_1	Ica	ADM1	20906.446937963625	-75.49972	-14.3325	Ica	https://www.geonames.org/	GeoNames
PER	PE	PER.12_1	Junín	ADM1	44105.80042156897	-75	-11.5	JunÃ­n	https://www.geonames.org/	GeoNames
PER	PE	PER.13_1	La Libertad	ADM1	24447.743026903296	-78.5	-8	La Libertad	https://www.geonames.org/	GeoNames
PER	PE	PER.14_1	Lambayeque	ADM1	13578.02187502568	-80	-6.33333	Lambayeque	https://www.geonames.org/	GeoNames
PER	PE	PER.15_1	Lima Province	ADM1	2714.8531598189925	-76.83333	-12	Provincia de Lima	https://www.geonames.org/	GeoNames
PER	PE	PER.15_1	Lima Province	ADM1	2714.8531598189925	-77.125	-12.05139	Callao	https://www.geonames.org/	GeoNames
PER	PE	PER.16_1	Lima	ADM1	32501.467797301775	-76.45	-11.85	Lima	https://www.geonames.org/	GeoNames
PER	PE	PER.17_1	Loreto	ADM1	373776.85688604985	-74.5	-4	Loreto	https://www.geonames.org/	GeoNames
PER	PE	PER.18_1	Madre de Dios	ADM1	82563.79806414411	-70.25	-12	Madre de Dios	https://www.geonames.org/	GeoNames
PER	PE	PER.19_1	Moquegua	ADM1	15178.722697540068	-70.91992	-16.83662	Departamento de Moquegua	https://www.geonames.org/	GeoNames
PER	PE	PER.1_1	Amazonas	ADM1	40724.50991746623	-78.23333	-5	Amazonas	https://www.geonames.org/	GeoNames
PER	PE	PER.20_1	Pasco	ADM1	23820.23901253506	-75.25	-10.5	Pasco	https://www.geonames.org/	GeoNames
PER	PE	PER.21_1	Piura	ADM1	36218.841312102035	-80.33333	-5	Piura	https://www.geonames.org/	GeoNames
PER	PE	PER.22_1	Puno	ADM1	71762.42727863161	-70	-15	Puno	https://www.geonames.org/	GeoNames
PER	PE	PER.23_1	San Martín	ADM1	52693.44796377364	-76.83333	-7	RegiÃ³n de San MartÃ­n	https://www.geonames.org/	GeoNames
PER	PE	PER.24_1	Tacna	ADM1	15928.867837106338	-70.33333	-17.66667	Tacna	https://www.geonames.org/	GeoNames
PER	PE	PER.25_1	Tumbes	ADM1	4550.111913279819	-80.5	-3.83333	Tumbes	https://www.geonames.org/	GeoNames
PER	PE	PER.26_1	Ucayali	ADM1	103654.8754898933	-73.5	-9.75	Ucayali	https://www.geonames.org/	GeoNames
PER	PE	PER.2_1	Ancash	ADM1	35843.31499675711	-77.75	-9.5	Ancash	https://www.geonames.org/	GeoNames
PER	PE	PER.3_1	Apurímac	ADM1	20824.44166902206	-73	-14	RegiÃ³n de ApurÃ­mac	https://www.geonames.org/	GeoNames
PER	PE	PER.4_1	Arequipa	ADM1	62904.76990856518	-72.25	-16	Arequipa	https://www.geonames.org/	GeoNames
PER	PE	PER.5_1	Ayacucho	ADM1	44181.05007124511	-74.25	-14	Ayacucho	https://www.geonames.org/	GeoNames
PER	PE	PER.6_1	Cajamarca	ADM1	34148.158134115445	-78.83333	-6.25	Cajamarca	https://www.geonames.org/	GeoNames
PER	PE	PER.8_1	Cusco	ADM1	74209.51157154301	-72.25	-13	Cusco	https://www.geonames.org/	GeoNames
PER	PE	PER.9_1	Huancavelica	ADM1	22119.800455837416	-75	-13	Huancavelica	https://www.geonames.org/	GeoNames
PYF	PF	PYF.2_1	Îles du Vent	ADM1	1157.705818892275	-149.5	-17.5	ÃŽles du Vent	https://www.geonames.org/	GeoNames
PYF	PF	PYF.3_1	Îles Marquises	ADM1	1074.4333059503026	-139	-9.75	ÃŽles Marquises	https://www.geonames.org/	GeoNames
PYF	PF	PYF.4_1	Îles Sous-le-Vent	ADM1	326.7207257174861	-151.5	-16.66667	ÃŽles Sous-le-Vent	https://www.geonames.org/	GeoNames
PNG	PG	PNG.10_1	Jiwaka	ADM1		144.67278	-5.90224	Jiwaka	https://www.geonames.org/	GeoNames
PNG	PG	PNG.11_1	Madang	ADM1	29559.247528148495	145.5	-5	Madang Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.12_1	Manus	ADM1	1941.1323940177715	147	-2	Manus Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.13_1	Milne Bay	ADM1	13737.98457706927	150.31494	-10.55262	Milne Bay Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.14_1	Morobe	ADM1	34344.38907620674	146.9672	-7.0106	Morobe Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.15_1	National Capital District	ADM1	237.78767801033257	147.16667	-9.41667	National Capital District	https://www.geonames.org/	GeoNames
PNG	PG	PNG.16_1	New Ireland	ADM1	9337.440186484848	151.5	-3	New Ireland Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.17_1	Oro	ADM1	23051.098687172136	148.5	-9	Northern Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.18_1	Sandaun	ADM1	37163.711173948985	142	-3.5	West Sepik Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.19_1	Southern Highlands	ADM1	25362.751161522887	143.58333	-6.5	Southern Highlands Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.19_1	Southern Highlands	ADM1	25362.751161522887	142.84424	-6.29824	Hela	https://www.geonames.org/	GeoNames
PNG	PG	PNG.1_1	Bougainville	ADM1	9403.814302986637	155	-6	Bougainville	https://www.geonames.org/	GeoNames
PNG	PG	PNG.20_1	West New Britain	ADM1	20586.067125204787	149.82605	-5.87833	West New Britain Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.21_1	Western Highlands	ADM1	8765.784148932384	144.25	-5.75	Western Highlands Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.22_1	Western	ADM1	99813.4537412542	142	-7.5	Western Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.2_1	Central	ADM1	29367.930916375302	148	-10	Central Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.3_1	Chimbu	ADM1	6224.436620257496	144.83333	-6.25	Chimbu Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.4_1	East New Britain	ADM1	15432.38992239456	151.88775	-4.61283	East New Britain Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.5_1	East Sepik	ADM1	42435.74159269968	143.75	-4	East Sepik Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.6_1	Eastern Highlands	ADM1	11285.049410958867	145.58333	-6.5	Eastern Highlands Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.7_1	Enga	ADM1	12687.911815341622	143.5	-5.5	Enga Province	https://www.geonames.org/	GeoNames
PNG	PG	PNG.8_1	Gulf	ADM1	34409.25353903235	145.08545	-7.7246	Gulf Province	https://www.geonames.org/	GeoNames
PHL	PH	PHL.18_1	Cagayan	ADM1	8821.007701169212	121.73333	17.65667	Cagayan Valley	https://www.geonames.org/	GeoNames
PHL	PH	PHL.24_1	Cavite	ADM1	1305.4016621714916	121.09	14.31	Calabarzon	https://www.geonames.org/	GeoNames
PHL	PH	PHL.25_1	Cebu	ADM1	4445.7123852613995	123.87085	10.35815	Central Visayas	https://www.geonames.org/	GeoNames
PHL	PH	PHL.27_1	Davao del Norte	ADM1	3489.17316266686	125.92499	7.54734	Davao	https://www.geonames.org/	GeoNames
PHL	PH	PHL.2_1	Agusan del Norte	ADM1	2308.0884953115074	125.74167	9	Caraga	https://www.geonames.org/	GeoNames
PHL	PH	PHL.35_1	Ilocos Sur	ADM1	2711.448593303394	120.52083	16.97917	Ilocos	https://www.geonames.org/	GeoNames
PHL	PH	PHL.36_1	Iloilo	ADM1	4558.712156856947	122.53	11.13	Western Visayas	https://www.geonames.org/	GeoNames
PHL	PH	PHL.3_1	Agusan del Sur	ADM1	7667.356275384852	125.22669	8.5262	Northern Mindanao	https://www.geonames.org/	GeoNames
PHL	PH	PHL.44_1	Maguindanao	ADM1	132.99453538727616	124.27734	7.53676	Autonomous Region in Muslim Mindanao	https://www.geonames.org/	GeoNames
PHL	PH	PHL.50_1	Mountain Province	ADM1	2040.0462351474016	121.03322	17.0852	Cordillera Administrative Region	https://www.geonames.org/	GeoNames
PHL	PH	PHL.57_1	Occidental Mindoro	ADM1	5937.835320092719	121.13403	12.87014	Mimaropa	https://www.geonames.org/	GeoNames
PHL	PH	PHL.5_1	Albay	ADM1	2411.439080090193	123.56389	13.31389	Bicol	https://www.geonames.org/	GeoNames
PHL	PH	PHL.60_1	Pampanga	ADM1	70.38573772661209	120.79762	15.30714	Central Luzon	https://www.geonames.org/	GeoNames
PHL	PH	PHL.64_1	Rizal	ADM1	11.16015558609724	121.04599	14.57775	National Capital Region	https://www.geonames.org/	GeoNames
PHL	PH	PHL.66_1	Samar	ADM1	5579.651110516081	124.96204	11.51649	Eastern Visayas	https://www.geonames.org/	GeoNames
PHL	PH	PHL.70_1	South Cotabato	ADM1	591.7968382660163	124.90356	6.47361	Soccsksargen	https://www.geonames.org/	GeoNames
PHL	PH	PHL.80_1	Zamboanga del Sur	ADM1	1268.619592246767	123.13477	7.89603	Zamboanga Peninsula	https://www.geonames.org/	GeoNames
PAK	PK	PAK.2_1	Balochistan	ADM1	347995.75879558094	65.64355	28.47849	Balochistan	https://www.geonames.org/	GeoNames
PAK	PK	PAK.4_1	Islamabad	ADM1		73.13382	33.71039	Islamabad	https://www.geonames.org/	GeoNames
PAK	PK	PAK.5_1	Khyber-Pakhtunkhwa	ADM1	74954.46670764072	71.68611	33.98306	Khyber Pakhtunkhwa Province	https://www.geonames.org/	GeoNames
PAK	PK	PAK.7_1	Punjab	ADM1	866.3113931422272	72.31667	30.85	Punjab Province	https://www.geonames.org/	GeoNames
PAK	PK	PAK.8_1	Sindh	ADM1	140649.14598255546	68.76667	26.13333	Sindh	https://www.geonames.org/	GeoNames
POL	PL	POL.10_1	Podlaskie	ADM1	21079.31039722779	23	53.25	Podlaskie Voivodeship	https://www.geonames.org/	GeoNames
POL	PL	POL.11_1	Pomorskie	ADM1	18650.63452159464	18	54.25	Pomeranian Voivodeship	https://www.geonames.org/	GeoNames
POL	PL	POL.12_1	Śląskie	ADM1	12248.562439147969	18.93333	50.33333	Silesian Voivodeship	https://www.geonames.org/	GeoNames
POL	PL	POL.13_1	Świętokrzyskie	ADM1	11190.89892640585	20.75	50.75	WojewÃ³dztwo ÅšwiÄ™tokrzyskie	https://www.geonames.org/	GeoNames
POL	PL	POL.14_1	Warmińsko-Mazurskie	ADM1	24549.160486514986	20.83333	53.83333	Warmian-Masurian Voivodeship	https://www.geonames.org/	GeoNames
POL	PL	POL.15_1	Wielkopolskie	ADM1	29607.321554422204	17.2	52.3	Greater Poland Voivodeship	https://www.geonames.org/	GeoNames
POL	PL	POL.16_1	Zachodniopomorskie	ADM1	23652.064604060517	15.58333	53.58333	West Pomeranian Voivodeship	https://www.geonames.org/	GeoNames
